No.,Time
37529,535.706
37530,535.736
37531,535.772
37532,535.785
37534,535.806
37535,535.826
37539,535.839
37540,535.84
37543,535.866
37544,535.905
37545,535.907
37548,535.93
37549,535.947
37552,535.97
37553,535.987
37563,536.027
37564,536.035
37565,536.069
37573,536.104
37574,536.109
37583,536.15
37584,536.156
37600,536.169
37601,536.19
37603,536.231
37607,536.234
37608,536.271
37621,536.3
37622,536.312
37633,536.352
37634,536.366
37636,536.39
37646,536.394
37647,536.432
37659,536.434
37663,536.474
37664,536.499
37675,536.515
37676,536.555
37680,536.565
37682,536.586
37683,536.596
37690,536.63
37691,536.636
37697,536.677
37698,536.696
37703,536.717
37705,536.757
37706,536.764
37708,536.799
37709,536.815
37710,536.829
37711,536.839
37713,536.88
37714,536.894
37715,536.92
37716,536.96
37717,537.001
37718,537.027
37719,537.041
37720,537.065
37722,537.082
37723,537.092
37724,537.122
37725,537.157
37726,537.162
37727,537.187
37728,537.204
37733,537.224
37735,537.244
37736,537.282
37738,537.285
37739,537.291
37740,537.325
37741,537.355
37743,537.366
37744,537.406
37745,537.422
37746,537.447
37747,537.487
37750,537.487
37751,537.51
37753,537.527
37754,537.556
37755,537.569
37756,537.609
37757,537.62
37761,537.65
37762,537.685
37768,537.69
37769,537.731
37775,537.744
37776,537.751
37777,537.771
37778,537.812
37779,537.817
37780,537.852
37781,537.885
37786,537.894
37787,537.934
37788,537.951
37791,537.975
37792,537.98
37794,538.015
37795,538.017
37797,538.056
37798,538.084
37799,538.096
37801,538.137
37802,538.149
37805,538.177
37806,538.205
37814,538.215
37815,538.217
37816,538.23
37823,538.234
37824,538.257
37827,538.279
37828,538.297
37833,538.339
37834,538.345
37835,538.379
37839,538.412
37840,538.42
37843,538.44
37844,538.46
37848,538.474
37849,538.479
37851,538.501
37854,538.502
37855,538.545
37858,538.546
37859,538.56
37864,538.586
37865,538.61
37867,538.627
37869,538.664
37870,538.667
37877,538.676
37878,538.744
37881,538.809
37882,538.816
37886,538.837
37887,538.856
37888,538.874
37890,538.897
37895,538.899
37901,538.937
37910,538.941
37911,538.979
37914,539.006
37917,539.072
37925,539.11
37926,539.124
37927,539.139
37933,539.16
37934,539.174
37938,539.201
37939,539.205
37944,539.27
37945,539.275
37946,539.336
37948,539.337
37949,539.359
37953,539.376
37954,539.404
37958,539.417
37959,539.466
37962,539.469
37964,539.534
37965,539.536
37968,539.576
37969,539.587
37972,539.6
37976,539.617
37977,539.666
37981,539.669
37985,539.732
37988,539.799
37989,539.806
37990,539.821
37991,539.864
37993,539.866
37995,539.911
37999,539.931
38004,539.951
38009,539.992
38010,539.995
38011,540.032
38013,540.045
38015,540.062
38016,540.074
38020,540.114
38022,540.129
38025,540.144
38026,540.155
38029,540.172
38030,540.194
38033,540.195
38038,540.236
38041,540.26
38043,540.276
38045,540.28
38046,540.317
38047,540.327
38049,540.357
38050,540.394
38051,540.459
38052,540.49
38054,540.504
38055,540.524
38056,540.591
38057,540.595
38060,540.636
38061,540.656
38063,540.676
38064,540.717
38065,540.724
38068,540.744
38071,540.757
38073,540.789
38076,540.799
38077,540.839
38079,540.854
38080,540.88
38081,540.92
38082,540.96
38084,540.961
38085,540.971
38086,540.987
38087,541.001
38089,541.041
38090,541.052
38091,541.082
38095,541.117
38097,541.117
38098,541.119
38099,541.122
38101,541.165
38106,541.184
38108,541.204
38109,541.206
38110,541.25
38111,541.27
38113,541.29
38114,541.317
38115,541.38
38116,541.381
38118,541.426
38119,541.441
38120,541.449
38121,541.466
38123,541.514
38124,541.541
38125,541.581
38126,541.611
38128,541.645
38129,541.651
38130,541.665
38132,541.692
38137,541.714
38138,541.74
38139,541.781
38140,541.79
38141,541.831
38143,541.844
38144,541.845
38145,541.871
38146,541.9
38148,541.909
38149,541.912
38150,541.952
38151,541.976
38153,541.994
38154,542.04
38155,542.041
38156,542.081
38158,542.109
38159,542.121
38161,542.134
38163,542.162
38166,542.174
38168,542.179
38169,542.202
38170,542.239
38171,542.309
38172,542.321
38174,542.336
38175,542.361
38176,542.371
38177,542.402
38179,542.439
38180,542.442
38181,542.472
38182,542.474
38184,542.484
38185,542.504
38186,542.524
38187,542.561
38190,542.565
38191,542.57
38196,542.605
38198,542.636
38200,542.651
38201,542.691
38202,542.704
38203,542.732
38204,542.769
38205,542.772
38207,542.8
38208,542.814
38209,542.835
38210,542.854
38211,542.895
38212,542.901
38213,542.935
38215,542.965
38216,542.981
38217,543.021
38218,543.032
38219,543.035
38224,543.062
38225,543.099
38228,543.102
38229,543.144
38230,543.164
38231,543.172
38235,543.184
38243,543.217
38245,543.225
38247,543.231
38249,543.254
38251,543.265
38253,543.297
38254,543.306
38256,543.346
38259,543.361
38261,543.387
38262,543.427
38265,543.429
38267,543.455
38269,543.469
38271,543.495
38272,543.509
38274,543.55
38276,543.56
38277,543.565
38279,543.59
38281,543.625
38283,543.631
38288,543.675
38289,543.69
38291,543.691
38293,543.716
38296,543.756
38297,543.759
38298,543.797
38300,543.825
38302,543.837
38303,543.877
38305,543.891
38307,543.915
38310,543.917
38311,543.956
38313,543.959
38315,543.999
38318,544.024
38320,544.04
38322,544.081
38326,544.089
38330,544.121
38333,544.142
38335,544.154
38338,544.162
38340,544.202
38343,544.22
38345,544.244
38346,544.284
38347,544.285
38349,544.304
38351,544.325
38353,544.354
38355,544.365
38358,544.386
38360,544.406
38361,544.419
38363,544.484
38364,544.495
38367,544.54
38368,544.551
38373,544.581
38375,544.605
38377,544.617
38378,544.621
38380,544.662
38383,544.684
38385,544.702
38388,544.744
38389,544.749
38394,544.784
38399,544.814
38400,544.825
38401,544.845
38402,544.851
38406,544.865
38408,544.88
38410,544.906
38411,544.946
38413,544.946
38418,544.987
38420,545.014
38423,545.027
38425,545.069
38426,545.076
38427,545.079
38430,545.109
38431,545.144
38432,545.15
38434,545.179
38436,545.19
38437,545.21
38439,545.25
38440,545.277
38443,545.291
38444,545.305
38445,545.331
38448,545.344
38452,545.381
38454,545.409
38457,545.441
38458,545.474
38461,545.516
38463,545.53
38464,545.541
38466,545.575
38467,545.606
38470,545.621
38471,545.641
38473,545.661
38475,545.674
38476,545.702
38479,545.737
38481,545.742
38482,545.761
38483,545.784
38485,545.805
38487,545.824
38489,545.865
38490,545.87
38491,545.905
38492,545.936
38493,545.946
38496,545.986
38497,545.991
38500,546.004
38505,546.027
38510,546.067
38511,546.09
38515,546.109
38519,546.134
38522,546.149
38524,546.177
38526,546.19
38530,546.2
38534,546.23
38537,546.232
38538,546.269
38540,546.271
38543,546.311
38546,546.334
38547,546.352
38549,546.392
38552,546.399
38556,546.455
38558,546.465
38562,546.47
38567,546.472
38571,546.474
38574,546.531
38575,546.597
38581,546.605
38587,546.646
38589,546.664
38590,546.686
38591,546.691
38593,546.727
38597,546.729
38598,546.767
38599,546.795
38605,546.811
38609,546.851
38610,546.86
38613,546.862
38617,546.892
38622,546.904
38624,546.91
38625,546.927
38627,546.932
38631,546.96
38632,546.962
38635,546.974
38637,546.994
38638,547.014
38640,547.03
38642,547.039
38643,547.055
38644,547.057
38647,547.075
38648,547.095
38649,547.119
38651,547.126
38653,547.129
38654,547.136
38656,547.176
38657,547.189
38660,547.22
38664,547.256
38667,547.295
38668,547.322
38669,547.336
38670,547.34
38672,547.35
38673,547.376
38674,547.389
38676,547.417
38679,547.454
38680,547.457
38684,547.499
38686,547.52
38688,547.539
38689,547.58
38690,547.58
38693,547.586
38696,547.62
38698,547.652
38700,547.661
38701,547.701
38709,547.719
38710,547.742
38712,547.782
38715,547.785
38717,547.81
38718,547.824
38720,547.85
38721,547.864
38722,547.9
38723,547.905
38725,547.917
38726,547.945
38728,547.981
38729,547.986
38731,548.026
38732,548.035
38733,548.049
38735,548.067
38737,548.114
38738,548.155
38741,548.169
38745,548.18
38748,548.196
38749,548.236
38750,548.246
38751,548.271
38753,548.277
38754,548.314
38755,548.317
38756,548.357
38758,548.38
38759,548.399
38760,548.439
38761,548.445
38766,548.48
38770,548.494
38771,548.51
38772,548.52
38774,548.56
38777,548.561
38778,548.576
38781,548.601
38783,548.641
38785,548.641
38786,548.681
38787,548.709
38788,548.722
38790,548.73
38791,548.762
38792,548.774
38793,548.804
38795,548.839
38796,548.844
38798,548.885
38799,548.906
38801,548.925
38802,548.956
38803,548.966
38804,548.974
38805,549.006
38807,549.039
38809,549.047
38813,549.087
38814,549.104
38815,549.129
38818,549.162
38819,549.169
38820,549.17
38821,549.191
38823,549.21
38824,549.235
38825,549.25
38826,549.291
38828,549.302
38829,549.331
38830,549.369
38831,549.372
38833,549.412
38834,549.416
38835,549.435
38836,549.454
38838,549.5
38841,549.541
38842,549.565
38843,549.591
38844,549.634
38846,549.635
38847,549.65
38848,549.676
38849,549.697
38851,549.725
38852,549.764
38853,549.766
38854,549.806
38856,549.829
38857,549.847
38859,549.85
38861,549.887
38863,549.896
38864,549.929
38865,549.964
38869,550.029
38870,550.03
38873,550.071
38874,550.086
38875,550.094
38876,550.111
38877,550.155
38879,550.16
38880,550.184
38881,550.196
38882,550.226
38883,550.294
38884,550.3
38885,550.317
38887,550.341
38888,550.359
38889,550.37
38890,550.381
38891,550.422
38892,550.425
38893,550.462
38894,550.474
38895,550.491
38900,550.505
38901,550.521
38902,550.555
38903,550.624
38904,550.689
38905,550.717
38906,550.717
38909,550.725
38910,550.74
38911,550.756
38913,550.822
38915,550.87
38917,550.886
38921,550.894
38922,550.911
38923,550.946
38924,550.951
38926,550.952
38928,551.019
38929,551.084
38930,551.12
38932,551.151
38933,551.161
38934,551.164
38935,551.177
38937,551.206
38938,551.217
38939,551.284
38941,551.349
38942,551.35
38944,551.391
38945,551.414
38946,551.431
38947,551.472
38949,551.48
38950,551.512
38953,551.547
38954,551.554
38956,551.594
38957,551.612
38958,551.635
38959,551.639
38961,551.675
38962,551.679
38963,551.716
38964,551.744
38966,551.761
38967,551.802
38968,551.809
38969,551.842
38970,551.874
38972,551.876
38973,551.882
38974,551.924
38975,551.942
38978,551.964
38980,552.005
38981,552.009
38982,552.045
38984,552.075
38985,552.095
38986,552.11
38987,552.14
38989,552.141
38990,552.177
38991,552.181
38992,552.206
38993,552.222
38995,552.271
38996,552.272
38997,552.315
38998,552.33
39000,552.34
39001,552.356
39002,552.404
39007,552.411
39012,552.47
39013,552.535
39014,552.555
39015,552.571
39017,552.602
39018,552.606
39019,552.655
39020,552.669
39021,552.696
39024,552.734
39025,552.736
39026,552.777
39027,552.799
39029,552.8
39034,552.801
39035,552.817
39037,552.859
39038,552.867
39041,552.9
39043,552.934
39046,552.94
39048,552.999
39050,553.015
39051,553.032
39052,553.065
39053,553.13
39055,553.161
39056,553.195
39057,553.231
39058,553.261
39061,553.262
39062,553.271
39063,553.312
39064,553.327
39066,553.366
39067,553.394
39068,553.43
39069,553.461
39071,553.475
39072,553.492
39074,553.516
39076,553.516
39078,553.525
39079,553.557
39080,553.561
39081,553.592
39083,553.597
39084,553.637
39085,553.66
39086,553.695
39087,553.724
39089,553.736
39090,553.776
39091,553.79
39092,553.821
39094,553.855
39095,553.871
39096,553.89
39097,553.911
39099,553.922
39100,553.945
39102,553.952
39105,553.989
39107,553.992
39108,554.032
39112,554.054
39116,554.121
39117,554.171
39119,554.184
39120,554.186
39121,554.212
39123,554.252
39124,554.319
39126,554.385
39127,554.396
39128,554.412
39129,554.436
39131,554.449
39132,554.469
39133,554.481
39135,554.516
39140,554.551
39141,554.582
39142,554.616
39143,554.636
39145,554.649
39146,554.657
39147,554.716
39148,554.781
39149,554.826
39151,554.848
39152,554.866
39153,554.872
39155,554.907
39161,554.912
39162,554.951
39163,554.98
39164,555.011
39167,555.045
39169,555.056
39170,555.072
39174,555.096
39176,555.112
39177,555.146
39178,555.176
39179,555.187
39181,555.187
39182,555.242
39183,555.286
39185,555.301
39186,555.309
39188,555.327
39189,555.374
39190,555.381
39191,555.44
39195,555.446
39196,555.507
39197,555.516
39198,555.532
39200,555.572
39201,555.576
39202,555.639
39204,555.641
39208,555.706
39209,555.711
39210,555.751
39211,555.762
39213,555.77
39214,555.83
39215,555.835
39216,555.846
39217,555.902
39219,555.969
39221,555.976
39222,555.991
39223,556.017
39224,556.035
39226,556.1
39227,556.167
39228,556.206
39229,556.22
39232,556.232
39234,556.3
39235,556.326
39236,556.336
39238,556.365
39239,556.396
39240,556.43
39241,556.441
39243,556.456
39245,556.482
39246,556.497
39247,556.531
39248,556.562
39249,556.601
39251,556.629
39252,556.661
39253,556.69
39254,556.694
39256,556.701
39257,556.761
39258,556.827
39262,556.861
39265,556.891
39266,556.892
39267,556.901
39268,556.915
39270,556.942
39271,556.959
39272,556.996
39273,557.024
39275,557.066
39276,557.09
39277,557.126
39278,557.152
39280,557.156
39284,557.166
39285,557.169
39286,557.207
39287,557.224
39290,557.261
39291,557.289
39294,557.336
39296,557.355
39300,557.376
39301,557.381
39302,557.42
39303,557.488
39305,557.551
39306,557.552
39307,557.596
39309,557.612
39310,557.618
39312,557.636
39313,557.684
39315,557.75
39316,557.757
39317,557.758
39319,557.816
39320,557.826
39321,557.84
39322,557.882
39324,557.949
39328,558.015
39330,558.071
39331,558.08
39333,558.086
39334,558.116
39335,558.146
39336,558.161
39338,558.174
39339,558.202
39340,558.212
39341,558.256
39342,558.278
39344,558.296
39345,558.311
39346,558.337
39349,558.344
39351,558.386
39352,558.411
39353,558.468
39354,558.469
39358,558.479
39359,558.526
39360,558.543
39361,558.561
39363,558.567
39364,558.609
39365,558.674
39366,558.74
39368,558.756
39369,558.77
39370,558.806
39371,558.861
39373,558.871
39374,558.873
39375,558.939
39376,558.941
39377,558.956
39379,558.982
39380,558.985
39382,558.996
39384,559.005
39389,559.041
39390,559.069
39391,559.082
39392,559.122
39394,559.136
39395,559.181
39396,559.204
39397,559.222
39399,559.241
39400,559.262
39401,559.269
39402,559.303
39404,559.334
39409,559.344
39410,559.385
39411,559.4
39412,559.425
39421,559.466
39423,559.466
39424,559.506
39425,559.533
39428,559.547
39429,559.587
39430,559.599
39431,559.628
39432,559.666
39433,559.669
39434,559.697
39437,559.71
39438,559.731
39439,559.75
39440,559.791
39443,559.797
39444,559.831
39445,559.863
39446,559.872
39448,559.89
39449,559.912
39450,559.921
39451,559.93
39453,559.953
39455,559.994
39456,559.996
39463,560.035
39470,560.061
39476,560.075
39477,560.116
39481,560.127
39486,560.156
39489,560.161
39490,560.174
39493,560.192
39495,560.197
39497,560.259
39498,560.276
39499,560.321
39500,560.324
39502,560.361
39503,560.385
39504,560.391
39505,560.402
39507,560.457
39508,560.491
39510,560.523
39513,560.531
39514,560.572
39516,560.588
39517,560.612
39518,560.632
39519,560.653
39521,560.654
39522,560.694
39523,560.72
39524,560.735
39526,560.775
39527,560.784
39529,560.787
39531,560.816
39536,560.854
39537,560.855
39538,560.856
39540,560.897
39545,560.918
39546,560.937
39547,560.986
39553,561.051
39560,561.071
39565,561.086
39571,561.117
39573,561.166
39575,561.179
39581,561.183
39587,561.249
39590,561.301
39596,561.315
39607,561.316
39631,561.382
39639,561.421
39686,561.447
39689,561.451
39699,561.471
39701,561.511
39709,561.512
39720,561.514
39730,561.552
39733,561.579
39739,561.592
39768,561.633
39813,561.644
39814,561.674
39815,561.71
39816,561.715
39818,561.749
39820,561.755
39821,561.777
39822,561.796
39823,561.836
39825,561.843
39826,561.877
39827,561.884
39828,561.909
39830,561.917
39831,561.958
39832,561.972
39834,561.974
39837,561.999
39839,562.04
39843,562.04
39847,562.046
39848,562.046
39850,562.08
39851,562.107
39852,562.121
39853,562.161
39855,562.174
39856,562.202
39857,562.214
39858,562.239
39860,562.242
39861,562.283
39862,562.304
39863,562.324
39867,562.365
39868,562.37
39869,562.405
39870,562.439
39871,562.446
39873,562.458
39874,562.459
39875,562.486
39876,562.502
39879,562.527
39881,562.569
39882,562.576
39883,562.621
39884,562.634
39885,562.636
39887,562.662
39888,562.7
39889,562.702
39890,562.743
39892,562.767
39893,562.784
39894,562.825
39900,562.832
39901,562.834
39904,562.863
39906,562.865
39907,562.899
39908,562.906
39909,562.911
39911,562.946
39912,562.964
39913,562.987
39914,563.027
39916,563.031
39917,563.067
39918,563.068
39919,563.096
39925,563.109
39926,563.151
39928,563.164
39929,563.179
39933,563.192
39934,563.229
39936,563.232
39937,563.273
39940,563.295
39943,563.297
39944,563.314
39945,563.355
39947,563.36
39948,563.426
39949,563.471
39950,563.492
39952,563.516
39953,563.531
39954,563.556
39956,563.559
39957,563.561
39959,563.624
39960,563.646
39961,563.69
39962,563.696
39965,563.741
39966,563.756
39968,563.824
39969,563.831
39971,563.872
39972,563.889
39973,563.916
39974,563.955
39976,563.957
39977,563.987
39978,563.997
39979,564.021
39981,564.038
39982,564.079
39983,564.087
39984,564.12
39985,564.152
39987,564.16
39988,564.173
39989,564.201
39991,564.212
39994,564.218
39995,564.241
39996,564.282
39998,564.285
39999,564.322
40001,564.35
40002,564.363
40003,564.404
40004,564.416
40006,564.441
40007,564.445
40008,564.483
40009,564.485
40011,564.526
40012,564.549
40013,564.591
40014,564.614
40015,564.666
40017,564.68
40018,564.707
40020,564.747
40022,564.747
40025,564.787
40026,564.813
40029,564.828
40030,564.869
40032,564.879
40033,564.91
40034,564.912
40035,564.916
40037,564.945
40038,564.95
40039,564.991
40040,565.01
40045,565.031
40046,565.072
40047,565.076
40048,565.103
40050,565.112
40053,565.144
40054,565.153
40057,565.194
40059,565.209
40061,565.235
40062,565.275
40063,565.275
40064,565.315
40066,565.337
40067,565.341
40068,565.356
40070,565.397
40072,565.407
40073,565.437
40074,565.472
40075,565.478
40077,565.519
40080,565.541
40081,565.56
40082,565.57
40083,565.6
40087,565.604
40088,565.641
40089,565.67
40090,565.681
40092,565.736
40094,565.746
40095,565.772
40096,565.786
40097,565.803
40099,565.827
40100,565.867
40101,565.869
40102,565.906
40104,565.908
40105,565.914
40106,565.934
40107,565.944
40108,565.949
40110,565.99
40111,565.991
40112,566.001
40113,566.03
40115,566.066
40116,566.071
40118,566.111
40121,566.133
40123,566.152
40124,566.174
40125,566.192
40126,566.199
40128,566.226
40129,566.233
40130,566.265
40131,566.274
40133,566.315
40134,566.331
40135,566.355
40136,566.396
40137,566.396
40139,566.436
40140,566.451
40144,566.462
40146,566.474
40148,566.477
40149,566.517
40150,566.529
40151,566.558
40153,566.576
40154,566.594
40155,566.599
40156,566.64
40158,566.65
40159,566.661
40160,566.68
40161,566.721
40165,566.726
40167,566.761
40168,566.794
40169,566.802
40171,566.842
40176,566.859
40177,566.883
40179,566.886
40180,566.924
40181,566.965
40184,566.99
40185,567.005
40186,567.046
40187,567.057
40189,567.086
40190,567.122
40191,567.126
40193,567.127
40194,567.171
40196,567.182
40197,567.189
40198,567.211
40199,567.252
40201,567.255
40202,567.292
40203,567.32
40204,567.336
40209,567.351
40210,567.377
40211,567.387
40213,567.417
40216,567.453
40218,567.458
40219,567.499
40220,567.519
40221,567.54
40223,567.555
40224,567.58
40225,567.585
40226,567.621
40227,567.65
40229,567.661
40230,567.702
40233,567.715
40234,567.742
40236,567.775
40237,567.782
40238,567.783
40241,567.823
40243,567.847
40244,567.864
40245,567.905
40246,567.914
40248,567.94
40253,567.945
40254,567.981
40255,567.986
40256,567.986
40258,568.026
40259,568.046
40260,568.067
40261,568.107
40263,568.114
40264,568.148
40265,568.179
40266,568.189
40269,568.212
40271,568.23
40275,568.244
40277,568.265
40279,568.27
40280,568.31
40281,568.311
40283,568.351
40284,568.377
40286,568.392
40287,568.432
40288,568.441
40289,568.443
40291,568.473
40292,568.508
40293,568.514
40297,568.522
40298,568.555
40300,568.561
40301,568.574
40303,568.595
40305,568.636
40308,568.637
40309,568.638
40310,568.641
40313,568.671
40314,568.676
40319,568.706
40320,568.717
40325,568.757
40328,568.771
40330,568.798
40331,568.839
40333,568.88
40334,568.905
40336,568.92
40337,568.941
40338,568.961
40339,568.97
40341,569.001
40342,569.036
40343,569.042
40344,569.082
40346,569.101
40349,569.123
40352,569.164
40365,569.169
40367,569.189
40369,569.205
40370,569.234
40371,569.245
40372,569.286
40374,569.3
40375,569.326
40376,569.335
40377,569.366
40379,569.407
40380,569.433
40381,569.456
40382,569.497
40384,569.498
40385,569.537
40386,569.564
40388,569.57
40390,569.578
40394,569.619
40396,569.629
40400,569.66
40404,569.696
40408,569.7
40409,569.741
40411,569.764
40412,569.781
40417,569.801
40418,569.822
40425,569.828
40426,569.862
40427,569.895
40429,569.903
40431,569.944
40432,569.961
40433,569.986
40435,570.025
40436,570.026
40439,570.071
40440,570.092
40442,570.111
40443,570.152
40446,570.159
40449,570.169
40450,570.192
40451,570.224
40453,570.233
40454,570.257
40455,570.274
40456,570.29
40458,570.356
40459,570.366
40460,570.421
40464,570.431
40466,570.476
40467,570.478
40468,570.479
40469,570.491
40471,570.517
40472,570.555
40474,570.561
40475,570.62
40480,570.631
40481,570.687
40482,570.696
40483,570.726
40484,570.736
40485,570.751
40486,570.777
40488,570.819
40489,570.884
40490,570.931
40491,570.946
40492,570.952
40493,570.975
40494,570.986
40497,571.016
40498,571.083
40499,571.149
40500,571.166
40501,571.181
40502,571.215
40503,571.28
40505,571.346
40506,571.401
40507,571.411
40508,571.416
40509,571.456
40510,571.479
40511,571.544
40513,571.609
40514,571.631
40515,571.645
40516,571.677
40517,571.691
40518,571.692
40519,571.743
40522,571.756
40523,571.809
40525,571.826
40526,571.867
40527,571.873
40528,571.874
40529,571.907
40531,571.941
40532,571.956
40533,571.98
40536,571.997
40540,572.007
40541,572.037
40542,572.073
40545,572.091
40546,572.107
40547,572.139
40548,572.166
40551,572.179
40552,572.204
40553,572.27
40554,572.321
40555,572.337
40556,572.402
40557,572.469
40559,572.534
40560,572.556
40562,572.569
40563,572.6
40564,572.666
40566,572.731
40567,572.776
40570,572.791
40571,572.798
40572,572.861
40574,572.864
40575,572.874
40576,572.929
40580,572.997
40581,573.011
40583,573.026
40584,573.052
40586,573.064
40587,573.106
40588,573.129
40589,573.161
40590,573.174
40592,573.194
40593,573.202
40595,573.251
40596,573.26
40597,573.266
40598,573.326
40599,573.394
40601,573.459
40602,573.471
40605,573.486
40606,573.524
40607,573.556
40608,573.57
40609,573.59
40610,573.656
40611,573.711
40615,573.721
40616,573.726
40617,573.781
40622,573.789
40623,573.816
40625,573.854
40626,573.857
40628,573.92
40629,573.931
40630,573.946
40632,573.986
40633,574.001
40634,574.021
40635,574.052
40636,574.062
40638,574.119
40639,574.156
40640,574.181
40641,574.184
40642,574.197
40643,574.251
40644,574.317
40647,574.321
40648,574.384
40649,574.396
40650,574.41
40651,574.448
40656,574.469
40657,574.515
40660,574.58
40661,574.621
40662,574.636
40663,574.647
40664,574.712
40667,574.751
40668,574.778
40672,574.844
40673,574.856
40674,574.871
40676,574.896
40677,574.91
40680,574.946
40681,574.976
40685,574.996
40686,575.02
40687,575.037
40688,575.043
40689,575.077
40690,575.102
40691,575.109
40692,575.118
40693,575.159
40696,575.169
40697,575.174
40699,575.211
40700,575.241
40703,575.276
40705,575.306
40707,575.316
40710,575.33
40713,575.357
40714,575.373
40716,575.411
40717,575.439
40720,575.481
40721,575.504
40722,575.541
40724,575.566
40727,575.57
40730,575.582
40731,575.622
40732,575.635
40733,575.676
40735,575.704
40736,575.769
40738,575.776
40739,575.802
40741,575.816
40742,575.834
40743,575.901
40744,575.965
40745,575.981
40747,575.995
40748,576.033
40750,576.099
40753,576.156
40755,576.164
40756,576.167
40758,576.221
40759,576.231
40760,576.235
40762,576.296
40763,576.363
40764,576.429
40766,576.446
40768,576.462
40769,576.495
40770,576.56
40772,576.626
40773,576.671
40776,576.686
40777,576.692
40778,576.759
40779,576.796
40780,576.816
40781,576.826
40782,576.89
40785,576.911
40786,576.927
40787,576.957
40790,576.957
40792,576.958
40794,577.022
40795,577.035
40796,577.056
40798,577.089
40805,577.096
40808,577.137
40812,577.151
40814,577.155
40818,577.177
40821,577.22
40822,577.286
40828,577.354
40830,577.371
40831,577.385
40832,577.419
40833,577.485
40834,577.486
40836,577.549
40838,577.596
40841,577.61
40842,577.617
40843,577.681
40846,577.749
40852,577.815
40853,577.831
40854,577.847
40855,577.879
40857,577.921
40858,577.945
40860,578.011
40862,578.012
40863,578.044
40864,578.051
40866,578.066
40868,578.079
40869,578.145
40871,578.171
40874,578.184
40878,578.21
40879,578.277
40880,578.291
40882,578.305
40885,578.343
40886,578.409
40887,578.468
40889,578.469
40891,578.475
40892,578.516
40893,578.53
40895,578.54
40898,578.557
40899,578.565
40900,578.606
40901,578.674
40903,578.739
40905,578.756
40906,578.771
40907,578.805
40908,578.871
40910,578.936
40911,578.971
40913,578.996
40915,579.003
40917,579.011
40918,579.067
40919,579.106
40921,579.135
40923,579.171
40924,579.182
40925,579.2
40926,579.211
40928,579.226
40929,579.252
40930,579.266
40931,579.306
40934,579.334
40935,579.371
40936,579.399
40937,579.441
40939,579.464
40941,579.467
40943,579.482
40944,579.53
40945,579.597
40948,579.662
40949,579.676
40955,579.693
40960,579.729
40962,579.766
40964,579.796
40965,579.831
40966,579.86
40967,579.896
40971,579.921
40973,579.929
40974,579.937
40975,579.977
40980,579.992
40981,580.059
40982,580.07
40984,580.086
40989,580.125
40990,580.136
40992,580.15
40993,580.189
40997,580.256
40998,580.324
41000,580.371
41001,580.386
41002,580.388
41005,580.454
41006,580.496
41007,580.521
41008,580.556
41010,580.586
41011,580.601
41013,580.617
41014,580.642
41016,580.653
41017,580.719
41019,580.721
41020,580.785
41026,580.797
41027,580.798
41028,580.831
41029,580.847
41030,580.851
41031,580.916
41032,580.981
41034,581.021
41035,581.047
41036,581.05
41038,581.061
41040,581.077
41041,581.115
41042,581.161
41043,581.174
41045,581.18
41047,581.202
41049,581.246
41050,581.266
41053,581.28
41054,581.313
41055,581.38
41056,581.421
41058,581.445
41059,581.491
41061,581.505
41064,581.51
41065,581.531
41067,581.576
41068,581.611
41069,581.642
41072,581.681
41073,581.709
41075,581.722
41076,581.735
41077,581.762
41078,581.775
41080,581.811
41081,581.84
41082,581.906
41083,581.936
41087,581.951
41088,581.967
41091,581.972
41093,582.039
41095,582.046
41096,582.105
41097,582.111
41098,582.156
41100,582.17
41101,582.171
41103,582.183
41105,582.196
41107,582.235
41108,582.303
41110,582.311
41111,582.368
41112,582.391
41116,582.407
41117,582.432
41119,582.434
41120,582.468
41121,582.478
41124,582.481
41130,582.499
41131,582.541
41132,582.566
41133,582.606
41135,582.631
41136,582.631
41137,582.646
41138,582.687
41140,582.699
41141,582.736
41142,582.764
41144,582.806
41146,582.83
41147,582.846
41149,582.86
41150,582.887
41151,582.895
41152,582.909
41153,582.927
41154,582.962
41156,582.968
41157,583.009
41158,583.028
41159,583.076
41160,583.09
41162,583.094
41163,583.1
41165,583.116
41166,583.16
41167,583.166
41168,583.206
41169,583.226
41171,583.266
41172,583.291
41176,583.306
41177,583.321
41178,583.347
41179,583.357
41180,583.406
41181,583.424
41182,583.461
41184,583.492
41185,583.511
41186,583.526
41188,583.526
41189,583.551
41190,583.552
41191,583.555
41193,583.561
41194,583.592
41195,583.622
41196,583.632
41197,583.673
41198,583.689
41199,583.714
41201,583.755
41202,583.755
41203,583.78
41204,583.795
41205,583.82
41207,583.836
41208,583.876
41212,583.887
41213,583.917
41214,583.954
41215,583.957
41216,584.001
41217,584.016
41218,584.019
41220,584.042
41221,584.051
41222,584.054
41223,584.082
41224,584.084
41225,584.123
41226,584.15
41228,584.164
41229,584.179
41231,584.205
41232,584.216
41233,584.245
41235,584.247
41236,584.282
41238,584.286
41239,584.326
41242,584.347
41244,584.367
41245,584.407
41248,584.416
41250,584.445
41252,584.447
41253,584.482
41256,584.488
41260,584.529
41261,584.546
41263,584.57
41264,584.61
41265,584.614
41266,584.637
41267,584.638
41268,584.65
41270,584.672
41271,584.679
41272,584.691
41273,584.731
41274,584.745
41276,584.781
41277,584.811
